rate_code,RatecodeID,rate_code_id
Negotiated fare,5,82171
Standard rate,1,82172
Standard rate,1,82173
Standard rate,1,82174
Standard rate,1,82175
Standard rate,1,82176
Standard rate,1,82177
Standard rate,1,82178
Standard rate,1,82179
Standard rate,1,82180
Standard rate,1,82181
Standard rate,1,82182
Standard rate,1,82183
Standard rate,1,82184
Standard rate,1,82185
Standard rate,1,82186
Standard rate,1,82187
Standard rate,1,82188
Standard rate,1,82189
Standard rate,1,82190
Standard rate,1,82191
Standard rate,1,82192
Standard rate,1,82193
Standard rate,1,82194
Standard rate,1,82195
Standard rate,1,82196
Standard rate,1,82197
Standard rate,1,82198
Standard rate,1,82199
Standard rate,1,82200
Standard rate,1,82201
Standard rate,1,82202
Standard rate,1,82203
Standard rate,1,82204
Standard rate,1,82205
Standard rate,1,82206
Standard rate,1,82207
Standard rate,1,82208
Standard rate,1,82209
Standard rate,1,82210
Standard rate,1,82211
Standard rate,1,82212
Standard rate,1,82213
Standard rate,1,82214
Standard rate,1,82215
Standard rate,1,82216
Standard rate,1,82217
Standard rate,1,82218
Standard rate,1,82219
Standard rate,1,82220
Standard rate,1,82221
Standard rate,1,82222
Standard rate,1,82223
Standard rate,1,82224
Standard rate,1,82225
Standard rate,1,82226
Standard rate,1,82227
Standard rate,1,82228
Standard rate,1,82229
Standard rate,1,82230
Standard rate,1,82231
Standard rate,1,82232
Standard rate,1,82233
Standard rate,1,82234
Standard rate,1,82235
Standard rate,1,82236
Standard rate,1,82237
Standard rate,1,82238
Standard rate,1,82239
Standard rate,1,82240
Standard rate,1,82241
Standard rate,1,82242
Standard rate,1,82243
Standard rate,1,82244
Standard rate,1,82245
Standard rate,1,82246
Standard rate,1,82247
Standard rate,1,82248
Standard rate,1,82249
Standard rate,1,82250
Standard rate,1,82251
Standard rate,1,82252
Standard rate,1,82253
Standard rate,1,82254
Standard rate,1,82255
Standard rate,1,82256
Standard rate,1,82257
Standard rate,1,82258
Standard rate,1,82259
Standard rate,1,82260
Standard rate,1,82261
Standard rate,1,82262
Standard rate,1,82263
Standard rate,1,82264
Standard rate,1,82265
Standard rate,1,82266
Standard rate,1,82267
Standard rate,1,82268
Standard rate,1,82269
Standard rate,1,82270
Standard rate,1,82271
Standard rate,1,82272
Standard rate,1,82273
Standard rate,1,82274
Standard rate,1,82275
Standard rate,1,82276
Standard rate,1,82277
Standard rate,1,82278
Standard rate,1,82279
Standard rate,1,82280
Standard rate,1,82281
Standard rate,1,82282
Standard rate,1,82283
Standard rate,1,82284
Standard rate,1,82285
Standard rate,1,82286
Standard rate,1,82287
Standard rate,1,82288
Standard rate,1,82289
Standard rate,1,82290
Standard rate,1,82291
Standard rate,1,82292
Standard rate,1,82293
Standard rate,1,82294
Standard rate,1,82295
Standard rate,1,82296
Standard rate,1,82297
Standard rate,1,82298
Standard rate,1,82299
Standard rate,1,82300
Standard rate,1,82301
Standard rate,1,82302
Standard rate,1,82303
Standard rate,1,82304
Standard rate,1,82305
Standard rate,1,82306
Standard rate,1,82307
Standard rate,1,82308
Standard rate,1,82309
Standard rate,1,82310
Standard rate,1,82311
Standard rate,1,82312
Standard rate,1,82313
Standard rate,1,82314
Standard rate,1,82315
Standard rate,1,82316
Standard rate,1,82317
Standard rate,1,82318
Standard rate,1,82319
Standard rate,1,82320
Standard rate,1,82321
Standard rate,1,82322
Standard rate,1,82323
Standard rate,1,82324
Standard rate,1,82325
Standard rate,1,82326
Standard rate,1,82327
Standard rate,1,82328
Standard rate,1,82329
Standard rate,1,82330
Standard rate,1,82331
Standard rate,1,82332
Standard rate,1,82333
Standard rate,1,82334
Standard rate,1,82335
Standard rate,1,82336
Standard rate,1,82337
Standard rate,1,82338
Standard rate,1,82339
Standard rate,1,82340
Standard rate,1,82341
Standard rate,1,82342
Standard rate,1,82343
Standard rate,1,82344
Standard rate,1,82345
Standard rate,1,82346
Standard rate,1,82347
Standard rate,1,82348
Standard rate,1,82349
Standard rate,1,82350
Standard rate,1,82351
Standard rate,1,82352
Standard rate,1,82353
Standard rate,1,82354
Standard rate,1,82355
Standard rate,1,82356
Standard rate,1,82357
Standard rate,1,82358
Standard rate,1,82359
Standard rate,1,82360
Standard rate,1,82361
Standard rate,1,82362
Standard rate,1,82363
Standard rate,1,82364
Standard rate,1,82365
Standard rate,1,82366
Standard rate,1,82367
Standard rate,1,82368
Standard rate,1,82369
Standard rate,1,82370
Standard rate,1,82371
Standard rate,1,82372
Standard rate,1,82373
Standard rate,1,82374
Standard rate,1,82375
Standard rate,1,82376
Standard rate,1,82377
Standard rate,1,82378
Standard rate,1,82379
Standard rate,1,82380
Standard rate,1,82381
Standard rate,1,82382
Standard rate,1,82383
Standard rate,1,82384
Standard rate,1,82385
Standard rate,1,82386
Standard rate,1,82387
Standard rate,1,82388
Standard rate,1,82389
Standard rate,1,82390
Standard rate,1,82391
Standard rate,1,82392
Standard rate,1,82393
Standard rate,1,82394
Standard rate,1,82395
Standard rate,1,82396
Standard rate,1,82397
Standard rate,1,82398
Standard rate,1,82399
Standard rate,1,82400
Standard rate,1,82401
Standard rate,1,82402
Standard rate,1,82403
Standard rate,1,82404
Standard rate,1,82405
Standard rate,1,82406
Standard rate,1,82407
Standard rate,1,82408
Standard rate,1,82409
Standard rate,1,82410
Standard rate,1,82411
Standard rate,1,82412
Standard rate,1,82413
Standard rate,1,82414
Standard rate,1,82415
Standard rate,1,82416
Standard rate,1,82417
Standard rate,1,82418
Standard rate,1,82419
Standard rate,1,82420
Standard rate,1,82421
Standard rate,1,82422
Standard rate,1,82423
Standard rate,1,82424
Standard rate,1,82425
Standard rate,1,82426
Standard rate,1,82427
Standard rate,1,82428
Standard rate,1,82429
Standard rate,1,82430
Standard rate,1,82431
Standard rate,1,82432
Standard rate,1,82433
Standard rate,1,82434
Standard rate,1,82435
Standard rate,1,82436
Standard rate,1,82437
Standard rate,1,82438
Standard rate,1,82439
Standard rate,1,82440
Standard rate,1,82441
Standard rate,1,82442
Standard rate,1,82443
Standard rate,1,82444
Standard rate,1,82445
JFK,2,82446
Standard rate,1,82447
Standard rate,1,82448
Standard rate,1,82449
Standard rate,1,82450
Standard rate,1,82451
Standard rate,1,82452
Standard rate,1,82453
Standard rate,1,82454
Standard rate,1,82455
Standard rate,1,82456
Standard rate,1,82457
Standard rate,1,82458
Standard rate,1,82459
Standard rate,1,82460
Standard rate,1,82461
Standard rate,1,82462
Standard rate,1,82463
Standard rate,1,82464
Standard rate,1,82465
Standard rate,1,82466
Standard rate,1,82467
Standard rate,1,82468
Standard rate,1,82469
Standard rate,1,82470
Standard rate,1,82471
Standard rate,1,82472
Standard rate,1,82473
Standard rate,1,82474
Standard rate,1,82475
Standard rate,1,82476
Standard rate,1,82477
Standard rate,1,82478
Standard rate,1,82479
Standard rate,1,82480
Standard rate,1,82481
Standard rate,1,82482
Negotiated fare,5,82483
Standard rate,1,82484
Standard rate,1,82485
Negotiated fare,5,82486
Standard rate,1,82487
Standard rate,1,82488
Standard rate,1,82489
Standard rate,1,82490
Standard rate,1,82491
Standard rate,1,82492
Standard rate,1,82493
Standard rate,1,82494
Standard rate,1,82495
Standard rate,1,82496
Standard rate,1,82497
Standard rate,1,82498
Standard rate,1,82499
Standard rate,1,82500
Standard rate,1,82501
Standard rate,1,82502
Standard rate,1,82503
Standard rate,1,82504
Standard rate,1,82505
Standard rate,1,82506
Standard rate,1,82507
Standard rate,1,82508
Standard rate,1,82509
Standard rate,1,82510
Standard rate,1,82511
Standard rate,1,82512
Standard rate,1,82513
Standard rate,1,82514
Standard rate,1,82515
Standard rate,1,82516
Standard rate,1,82517
Standard rate,1,82518
Standard rate,1,82519
Standard rate,1,82520
Standard rate,1,82521
Standard rate,1,82522
Standard rate,1,82523
Standard rate,1,82524
Standard rate,1,82525
Standard rate,1,82526
Standard rate,1,82527
Standard rate,1,82528
Standard rate,1,82529
Standard rate,1,82530
Standard rate,1,82531
Standard rate,1,82532
Standard rate,1,82533
Standard rate,1,82534
Standard rate,1,82535
Standard rate,1,82536
Standard rate,1,82537
Standard rate,1,82538
Standard rate,1,82539
Standard rate,1,82540
Standard rate,1,82541
Standard rate,1,82542
Standard rate,1,82543
Standard rate,1,82544
Standard rate,1,82545
Standard rate,1,82546
Standard rate,1,82547
Standard rate,1,82548
Standard rate,1,82549
Standard rate,1,82550
Standard rate,1,82551
Standard rate,1,82552
Standard rate,1,82553
Standard rate,1,82554
Standard rate,1,82555
Standard rate,1,82556
Standard rate,1,82557
Standard rate,1,82558
Standard rate,1,82559
Standard rate,1,82560
Standard rate,1,82561
Standard rate,1,82562
Standard rate,1,82563
Standard rate,1,82564
Standard rate,1,82565
Standard rate,1,82566
Standard rate,1,82567
Standard rate,1,82568
Standard rate,1,82569
Standard rate,1,82570
Standard rate,1,82571
Standard rate,1,82572
Standard rate,1,82573
Standard rate,1,82574
Standard rate,1,82575
Standard rate,1,82576
Standard rate,1,82577
Standard rate,1,82578
Standard rate,1,82579
Standard rate,1,82580
Standard rate,1,82581
Standard rate,1,82582
Standard rate,1,82583
Standard rate,1,82584
Standard rate,1,82585
Standard rate,1,82586
Standard rate,1,82587
Standard rate,1,82588
Standard rate,1,82589
Standard rate,1,82590
Standard rate,1,82591
Standard rate,1,82592
Standard rate,1,82593
Standard rate,1,82594
Standard rate,1,82595
Standard rate,1,82596
Standard rate,1,82597
Standard rate,1,82598
Standard rate,1,82599
Standard rate,1,82600
Standard rate,1,82601
Standard rate,1,82602
Standard rate,1,82603
Standard rate,1,82604
Standard rate,1,82605
Standard rate,1,82606
Standard rate,1,82607
Standard rate,1,82608
Standard rate,1,82609
Standard rate,1,82610
Standard rate,1,82611
Standard rate,1,82612
Standard rate,1,82613
Standard rate,1,82614
Standard rate,1,82615
Standard rate,1,82616
Standard rate,1,82617
Standard rate,1,82618
Standard rate,1,82619
Standard rate,1,82620
Standard rate,1,82621
Standard rate,1,82622
Standard rate,1,82623
Standard rate,1,82624
Standard rate,1,82625
Standard rate,1,82626
Standard rate,1,82627
Standard rate,1,82628
Standard rate,1,82629
Standard rate,1,82630
Standard rate,1,82631
Standard rate,1,82632
Standard rate,1,82633
Standard rate,1,82634
Standard rate,1,82635
Standard rate,1,82636
Standard rate,1,82637
Standard rate,1,82638
Standard rate,1,82639
Standard rate,1,82640
Standard rate,1,82641
Standard rate,1,82642
Standard rate,1,82643
Standard rate,1,82644
Standard rate,1,82645
Standard rate,1,82646
Standard rate,1,82647
Standard rate,1,82648
Standard rate,1,82649
Standard rate,1,82650
Standard rate,1,82651
Standard rate,1,82652
Standard rate,1,82653
Standard rate,1,82654
Standard rate,1,82655
Standard rate,1,82656
Standard rate,1,82657
Standard rate,1,82658
Standard rate,1,82659
Standard rate,1,82660
Standard rate,1,82661
Standard rate,1,82662
Standard rate,1,82663
Standard rate,1,82664
Standard rate,1,82665
Standard rate,1,82666
Standard rate,1,82667
Standard rate,1,82668
Standard rate,1,82669
Standard rate,1,82670
Standard rate,1,82671
Standard rate,1,82672
Standard rate,1,82673
Standard rate,1,82674
Standard rate,1,82675
Standard rate,1,82676
Standard rate,1,82677
Standard rate,1,82678
Standard rate,1,82679
Standard rate,1,82680
Standard rate,1,82681
Standard rate,1,82682
Standard rate,1,82683
Standard rate,1,82684
Standard rate,1,82685
Standard rate,1,82686
Standard rate,1,82687
Standard rate,1,82688
Standard rate,1,82689
Standard rate,1,82690
Standard rate,1,82691
Standard rate,1,82692
Standard rate,1,82693
Standard rate,1,82694
Standard rate,1,82695
Standard rate,1,82696
Standard rate,1,82697
Standard rate,1,82698
Standard rate,1,82699
Standard rate,1,82700
Standard rate,1,82701
Standard rate,1,82702
Standard rate,1,82703
Standard rate,1,82704
Standard rate,1,82705
Standard rate,1,82706
Standard rate,1,82707
Standard rate,1,82708
Standard rate,1,82709
Standard rate,1,82710
Standard rate,1,82711
Standard rate,1,82712
Standard rate,1,82713
Standard rate,1,82714
Standard rate,1,82715
Standard rate,1,82716
Standard rate,1,82717
Standard rate,1,82718
Standard rate,1,82719
Standard rate,1,82720
Standard rate,1,82721
Standard rate,1,82722
Standard rate,1,82723
Standard rate,1,82724
Standard rate,1,82725
Standard rate,1,82726
Standard rate,1,82727
Standard rate,1,82728
Standard rate,1,82729
Standard rate,1,82730
Standard rate,1,82731
Standard rate,1,82732
Standard rate,1,82733
Standard rate,1,82734
Standard rate,1,82735
Standard rate,1,82736
Standard rate,1,82737
Standard rate,1,82738
Standard rate,1,82739
Standard rate,1,82740
Standard rate,1,82741
Standard rate,1,82742
Standard rate,1,82743
Standard rate,1,82744
Standard rate,1,82745
Standard rate,1,82746
Standard rate,1,82747
Standard rate,1,82748
Standard rate,1,82749
Standard rate,1,82750
Standard rate,1,82751
Standard rate,1,82752
Standard rate,1,82753
Standard rate,1,82754
Standard rate,1,82755
Standard rate,1,82756
Standard rate,1,82757
Standard rate,1,82758
Standard rate,1,82759
Standard rate,1,82760
Standard rate,1,82761
Standard rate,1,82762
Standard rate,1,82763
Standard rate,1,82764
Standard rate,1,82765
Standard rate,1,82766
Standard rate,1,82767
Standard rate,1,82768
Standard rate,1,82769
Standard rate,1,82770
Standard rate,1,82771
Standard rate,1,82772
Standard rate,1,82773
Standard rate,1,82774
Standard rate,1,82775
Standard rate,1,82776
Standard rate,1,82777
Standard rate,1,82778
Standard rate,1,82779
Standard rate,1,82780
Standard rate,1,82781
Standard rate,1,82782
Standard rate,1,82783
Standard rate,1,82784
Standard rate,1,82785
Standard rate,1,82786
Standard rate,1,82787
Standard rate,1,82788
Standard rate,1,82789
Standard rate,1,82790
Standard rate,1,82791
Standard rate,1,82792
Standard rate,1,82793
Standard rate,1,82794
Standard rate,1,82795
Standard rate,1,82796
Standard rate,1,82797
Standard rate,1,82798
Standard rate,1,82799
Standard rate,1,82800
Standard rate,1,82801
Standard rate,1,82802
Standard rate,1,82803
Standard rate,1,82804
Standard rate,1,82805
Standard rate,1,82806
Standard rate,1,82807
Standard rate,1,82808
Standard rate,1,82809
Standard rate,1,82810
Standard rate,1,82811
Standard rate,1,82812
Standard rate,1,82813
Standard rate,1,82814
Standard rate,1,82815
Standard rate,1,82816
Standard rate,1,82817
Standard rate,1,82818
Standard rate,1,82819
Standard rate,1,82820
Standard rate,1,82821
Standard rate,1,82822
Standard rate,1,82823
Standard rate,1,82824
Standard rate,1,82825
Standard rate,1,82826
Standard rate,1,82827
Standard rate,1,82828
Standard rate,1,82829
Standard rate,1,82830
Standard rate,1,82831
Standard rate,1,82832
Standard rate,1,82833
Standard rate,1,82834
Standard rate,1,82835
Standard rate,1,82836
Standard rate,1,82837
Standard rate,1,82838
Standard rate,1,82839
Standard rate,1,82840
Standard rate,1,82841
Standard rate,1,82842
Standard rate,1,82843
Standard rate,1,82844
Standard rate,1,82845
Standard rate,1,82846
Standard rate,1,82847
Standard rate,1,82848
Standard rate,1,82849
Standard rate,1,82850
Standard rate,1,82851
Standard rate,1,82852
Standard rate,1,82853
Standard rate,1,82854
Standard rate,1,82855
Standard rate,1,82856
Negotiated fare,5,82857
Standard rate,1,82858
Standard rate,1,82859
Standard rate,1,82860
Standard rate,1,82861
Standard rate,1,82862
Standard rate,1,82863
Standard rate,1,82864
Standard rate,1,82865
Standard rate,1,82866
Standard rate,1,82867
Standard rate,1,82868
Standard rate,1,82869
Standard rate,1,82870
Standard rate,1,82871
Standard rate,1,82872
Standard rate,1,82873
Standard rate,1,82874
Standard rate,1,82875
Standard rate,1,82876
Standard rate,1,82877
Standard rate,1,82878
Standard rate,1,82879
Standard rate,1,82880
Standard rate,1,82881
Standard rate,1,82882
Standard rate,1,82883
Standard rate,1,82884
Standard rate,1,82885
Standard rate,1,82886
Standard rate,1,82887
Standard rate,1,82888
Standard rate,1,82889
Standard rate,1,82890
Standard rate,1,82891
Standard rate,1,82892
Standard rate,1,82893
Standard rate,1,82894
Standard rate,1,82895
Standard rate,1,82896
Standard rate,1,82897
Standard rate,1,82898
Standard rate,1,82899
Standard rate,1,82900
Standard rate,1,82901
Standard rate,1,82902
Standard rate,1,82903
Standard rate,1,82904
Standard rate,1,82905
Standard rate,1,82906
Standard rate,1,82907
Standard rate,1,82908
Standard rate,1,82909
Standard rate,1,82910
Standard rate,1,82911
Standard rate,1,82912
Standard rate,1,82913
Standard rate,1,82914
Standard rate,1,82915
Standard rate,1,82916
Standard rate,1,82917
Standard rate,1,82918
Standard rate,1,82919
JFK,2,82920
Standard rate,1,82921
Standard rate,1,82922
Standard rate,1,82923
Standard rate,1,82924
Standard rate,1,82925
Standard rate,1,82926
Standard rate,1,82927
Standard rate,1,82928
Standard rate,1,82929
Standard rate,1,82930
Standard rate,1,82931
Standard rate,1,82932
Standard rate,1,82933
Standard rate,1,82934
Standard rate,1,82935
Standard rate,1,82936
Standard rate,1,82937
Standard rate,1,82938
Standard rate,1,82939
Standard rate,1,82940
Standard rate,1,82941
Standard rate,1,82942
Standard rate,1,82943
Standard rate,1,82944
Standard rate,1,82945
Standard rate,1,82946
Standard rate,1,82947
Standard rate,1,82948
Standard rate,1,82949
Standard rate,1,82950
Standard rate,1,82951
Standard rate,1,82952
Standard rate,1,82953
Standard rate,1,82954
Standard rate,1,82955
Standard rate,1,82956
JFK,2,82957
Standard rate,1,82958
Standard rate,1,82959
Standard rate,1,82960
Standard rate,1,82961
Standard rate,1,82962
Standard rate,1,82963
Standard rate,1,82964
Standard rate,1,82965
Standard rate,1,82966
Standard rate,1,82967
Negotiated fare,5,82968
Standard rate,1,82969
Standard rate,1,82970
Standard rate,1,82971
Standard rate,1,82972
Standard rate,1,82973
Standard rate,1,82974
Standard rate,1,82975
Standard rate,1,82976
Standard rate,1,82977
Standard rate,1,82978
Standard rate,1,82979
Standard rate,1,82980
Standard rate,1,82981
Standard rate,1,82982
Standard rate,1,82983
Standard rate,1,82984
Standard rate,1,82985
Standard rate,1,82986
Standard rate,1,82987
Standard rate,1,82988
Standard rate,1,82989
Standard rate,1,82990
Standard rate,1,82991
Standard rate,1,82992
Standard rate,1,82993
Standard rate,1,82994
Standard rate,1,82995
Standard rate,1,82996
Standard rate,1,82997
Standard rate,1,82998
Standard rate,1,82999
Standard rate,1,83000
Standard rate,1,83001
Standard rate,1,83002
Standard rate,1,83003
Standard rate,1,83004
Standard rate,1,83005
Standard rate,1,83006
Standard rate,1,83007
Standard rate,1,83008
Standard rate,1,83009
Standard rate,1,83010
Standard rate,1,83011
Standard rate,1,83012
Standard rate,1,83013
Standard rate,1,83014
Standard rate,1,83015
Standard rate,1,83016
Standard rate,1,83017
Standard rate,1,83018
Standard rate,1,83019
Nassau or Westchester,4,83020
Standard rate,1,83021
Standard rate,1,83022
Standard rate,1,83023
Standard rate,1,83024
Standard rate,1,83025
Standard rate,1,83026
Standard rate,1,83027
Standard rate,1,83028
Standard rate,1,83029
Standard rate,1,83030
Standard rate,1,83031
Standard rate,1,83032
Standard rate,1,83033
Standard rate,1,83034
Standard rate,1,83035
Standard rate,1,83036
Standard rate,1,83037
Standard rate,1,83038
Standard rate,1,83039
Standard rate,1,83040
Standard rate,1,83041
Standard rate,1,83042
Standard rate,1,83043
Standard rate,1,83044
Standard rate,1,83045
Standard rate,1,83046
Standard rate,1,83047
Standard rate,1,83048
Standard rate,1,83049
Standard rate,1,83050
Standard rate,1,83051
Standard rate,1,83052
Standard rate,1,83053
Standard rate,1,83054
Standard rate,1,83055
Standard rate,1,83056
Standard rate,1,83057
Standard rate,1,83058
Standard rate,1,83059
Standard rate,1,83060
Standard rate,1,83061
Standard rate,1,83062
Standard rate,1,83063
Standard rate,1,83064
Standard rate,1,83065
Standard rate,1,83066
Standard rate,1,83067
Standard rate,1,83068
Standard rate,1,83069
Standard rate,1,83070
Standard rate,1,83071
Standard rate,1,83072
Standard rate,1,83073
Standard rate,1,83074
Standard rate,1,83075
Standard rate,1,83076
Standard rate,1,83077
Standard rate,1,83078
Standard rate,1,83079
Standard rate,1,83080
Standard rate,1,83081
Standard rate,1,83082
Standard rate,1,83083
Standard rate,1,83084
Standard rate,1,83085
Standard rate,1,83086
Standard rate,1,83087
Standard rate,1,83088
Standard rate,1,83089
Standard rate,1,83090
Standard rate,1,83091
Standard rate,1,83092
Standard rate,1,83093
Standard rate,1,83094
Standard rate,1,83095
Standard rate,1,83096
Standard rate,1,83097
Standard rate,1,83098
Standard rate,1,83099
Standard rate,1,83100
Standard rate,1,83101
Standard rate,1,83102
Standard rate,1,83103
Standard rate,1,83104
Standard rate,1,83105
Standard rate,1,83106
Standard rate,1,83107
Standard rate,1,83108
Standard rate,1,83109
Standard rate,1,83110
Standard rate,1,83111
Standard rate,1,83112
Standard rate,1,83113
Standard rate,1,83114
Standard rate,1,83115
Standard rate,1,83116
Standard rate,1,83117
Standard rate,1,83118
Standard rate,1,83119
Negotiated fare,5,83120
Standard rate,1,83121
Standard rate,1,83122
Standard rate,1,83123
Standard rate,1,83124
Standard rate,1,83125
Standard rate,1,83126
Standard rate,1,83127
Standard rate,1,83128
Standard rate,1,83129
Standard rate,1,83130
Standard rate,1,83131
Standard rate,1,83132
Standard rate,1,83133
Standard rate,1,83134
Standard rate,1,83135
Standard rate,1,83136
Standard rate,1,83137
Standard rate,1,83138
Standard rate,1,83139
Standard rate,1,83140
Standard rate,1,83141
Standard rate,1,83142
Standard rate,1,83143
Standard rate,1,83144
Newark,3,83145
Standard rate,1,83146
Standard rate,1,83147
Standard rate,1,83148
Negotiated fare,5,83149
Standard rate,1,83150
Standard rate,1,83151
Standard rate,1,83152
Standard rate,1,83153
Standard rate,1,83154
Standard rate,1,83155
Standard rate,1,83156
Standard rate,1,83157
Standard rate,1,83158
JFK,2,83159
Standard rate,1,83160
Standard rate,1,83161
Standard rate,1,83162
Standard rate,1,83163
Standard rate,1,83164
Standard rate,1,83165
Standard rate,1,83166
Standard rate,1,83167
Standard rate,1,83168
Standard rate,1,83169
Standard rate,1,83170
Standard rate,1,83171
Standard rate,1,83172
Standard rate,1,83173
Standard rate,1,83174
Standard rate,1,83175
Standard rate,1,83176
Standard rate,1,83177
Standard rate,1,83178
Standard rate,1,83179
Standard rate,1,83180
Standard rate,1,83181
Standard rate,1,83182
Standard rate,1,83183
Standard rate,1,83184
Standard rate,1,83185
Standard rate,1,83186
JFK,2,83187
Standard rate,1,83188
Standard rate,1,83189
Standard rate,1,83190
Standard rate,1,83191
Standard rate,1,83192
Standard rate,1,83193
Standard rate,1,83194
Standard rate,1,83195
Standard rate,1,83196
Standard rate,1,83197
Standard rate,1,83198
Standard rate,1,83199
Standard rate,1,83200
Standard rate,1,83201
Standard rate,1,83202
Standard rate,1,83203
Standard rate,1,83204
Standard rate,1,83205
Standard rate,1,83206
Standard rate,1,83207
Standard rate,1,83208
Standard rate,1,83209
Standard rate,1,83210
Standard rate,1,83211
Standard rate,1,83212
Standard rate,1,83213
Standard rate,1,83214
Standard rate,1,83215
Standard rate,1,83216
Standard rate,1,83217
Standard rate,1,83218
Standard rate,1,83219
Standard rate,1,83220
Standard rate,1,83221
Standard rate,1,83222
Standard rate,1,83223
Standard rate,1,83224
Standard rate,1,83225
Standard rate,1,83226
Standard rate,1,83227
Standard rate,1,83228
Standard rate,1,83229
Standard rate,1,83230
Standard rate,1,83231
Standard rate,1,83232
Standard rate,1,83233
Standard rate,1,83234
Standard rate,1,83235
Standard rate,1,83236
Standard rate,1,83237
Standard rate,1,83238
Standard rate,1,83239
Standard rate,1,83240
Standard rate,1,83241
Standard rate,1,83242
Standard rate,1,83243
Standard rate,1,83244
Standard rate,1,83245
Standard rate,1,83246
Standard rate,1,83247
Standard rate,1,83248
Standard rate,1,83249
Standard rate,1,83250
Standard rate,1,83251
Standard rate,1,83252
Standard rate,1,83253
Standard rate,1,83254
Standard rate,1,83255
Standard rate,1,83256
Standard rate,1,83257
Standard rate,1,83258
Standard rate,1,83259
Standard rate,1,83260
Standard rate,1,83261
Standard rate,1,83262
Standard rate,1,83263
Standard rate,1,83264
Standard rate,1,83265
Standard rate,1,83266
Standard rate,1,83267
Standard rate,1,83268
Standard rate,1,83269
Standard rate,1,83270
Standard rate,1,83271
Standard rate,1,83272
Standard rate,1,83273
Standard rate,1,83274
Standard rate,1,83275
Standard rate,1,83276
Standard rate,1,83277
Standard rate,1,83278
Standard rate,1,83279
Standard rate,1,83280
Standard rate,1,83281
Standard rate,1,83282
Standard rate,1,83283
Standard rate,1,83284
Standard rate,1,83285
Standard rate,1,83286
Standard rate,1,83287
Standard rate,1,83288
Standard rate,1,83289
Standard rate,1,83290
Standard rate,1,83291
Standard rate,1,83292
Standard rate,1,83293
Standard rate,1,83294
Standard rate,1,83295
Standard rate,1,83296
Standard rate,1,83297
Standard rate,1,83298
Standard rate,1,83299
Standard rate,1,83300
Standard rate,1,83301
Standard rate,1,83302
Standard rate,1,83303
Standard rate,1,83304
Standard rate,1,83305
Standard rate,1,83306
Standard rate,1,83307
Standard rate,1,83308
Standard rate,1,83309
Standard rate,1,83310
Standard rate,1,83311
Standard rate,1,83312
Standard rate,1,83313
Standard rate,1,83314
Standard rate,1,83315
Standard rate,1,83316
Standard rate,1,83317
Standard rate,1,83318
Standard rate,1,83319
Standard rate,1,83320
Standard rate,1,83321
Standard rate,1,83322
Negotiated fare,5,83323
Standard rate,1,83324
Standard rate,1,83325
Standard rate,1,83326
Standard rate,1,83327
Newark,3,83328
Standard rate,1,83329
Standard rate,1,83330
Standard rate,1,83331
Standard rate,1,83332
Standard rate,1,83333
Standard rate,1,83334
Standard rate,1,83335
Standard rate,1,83336
Standard rate,1,83337
Standard rate,1,83338
Standard rate,1,83339
Standard rate,1,83340
Standard rate,1,83341
Standard rate,1,83342
Standard rate,1,83343
Standard rate,1,83344
Standard rate,1,83345
Standard rate,1,83346
Standard rate,1,83347
Standard rate,1,83348
Standard rate,1,83349
Standard rate,1,83350
Standard rate,1,83351
Standard rate,1,83352
Standard rate,1,83353
Standard rate,1,83354
Standard rate,1,83355
Standard rate,1,83356
Standard rate,1,83357
Standard rate,1,83358
Standard rate,1,83359
Standard rate,1,83360
Standard rate,1,83361
Standard rate,1,83362
Standard rate,1,83363
Standard rate,1,83364
Standard rate,1,83365
Standard rate,1,83366
Standard rate,1,83367
Standard rate,1,83368
Standard rate,1,83369
Standard rate,1,83370
Standard rate,1,83371
Standard rate,1,83372
Standard rate,1,83373
Standard rate,1,83374
Standard rate,1,83375
Standard rate,1,83376
Standard rate,1,83377
Standard rate,1,83378
Standard rate,1,83379
Standard rate,1,83380
Standard rate,1,83381
Negotiated fare,5,83382
Standard rate,1,83383
Standard rate,1,83384
Standard rate,1,83385
Standard rate,1,83386
Standard rate,1,83387
Standard rate,1,83388
Standard rate,1,83389
Standard rate,1,83390
Standard rate,1,83391
Standard rate,1,83392
Standard rate,1,83393
Standard rate,1,83394
Standard rate,1,83395
Standard rate,1,83396
Standard rate,1,83397
Standard rate,1,83398
Standard rate,1,83399
Standard rate,1,83400
Standard rate,1,83401
Standard rate,1,83402
JFK,2,83403
Standard rate,1,83404
Standard rate,1,83405
Standard rate,1,83406
Standard rate,1,83407
Standard rate,1,83408
Standard rate,1,83409
Standard rate,1,83410
Standard rate,1,83411
Standard rate,1,83412
Standard rate,1,83413
Standard rate,1,83414
Standard rate,1,83415
Standard rate,1,83416
Standard rate,1,83417
Standard rate,1,83418
Standard rate,1,83419
Standard rate,1,83420
Standard rate,1,83421
Standard rate,1,83422
Standard rate,1,83423
Standard rate,1,83424
Standard rate,1,83425
Standard rate,1,83426
Standard rate,1,83427
Standard rate,1,83428
Standard rate,1,83429
Negotiated fare,5,83430
Standard rate,1,83431
Standard rate,1,83432
Standard rate,1,83433
Standard rate,1,83434
Standard rate,1,83435
Standard rate,1,83436
Standard rate,1,83437
Standard rate,1,83438
Standard rate,1,83439
Standard rate,1,83440
